"E8012001","E8012002","E8012003","E8012004","E8012005","E8012006","E8012007","E8012008","E8012009","E8012010","E8012011","E8012012","R0000100","R0536300","R0536401","R0536402","R1235800","R1482600"
0,0,0,0,0,0,0,0,0,0,0,0,366,2,8,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,367,1,6,1981,1,2
1,99,99,99,99,99,99,99,99,99,99,99,368,2,4,1981,1,2
99,99,99,99,99,99,99,99,1,99,99,99,369,1,7,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,370,1,6,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,371,2,12,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,372,1,6,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,373,2,8,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,374,2,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,375,1,7,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,376,1,3,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,377,2,12,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,378,1,2,1984,1,1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,379,2,11,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,380,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,381,1,1,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,382,2,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,383,2,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,384,1,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,385,1,12,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,386,1,6,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,387,2,1,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,388,2,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,389,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,390,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,391,1,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,392,1,1,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,393,1,9,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,394,1,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,395,1,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,396,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,1,397,1,4,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,398,1,8,1980,1,2
0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,399,1,9,1980,1,3
99,99,99,99,99,99,99,99,99,99,99,99,400,2,7,1982,1,3
99,99,99,99,99,99,99,99,99,99,99,99,401,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,402,2,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,403,2,2,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,404,1,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,405,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,406,2,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,407,2,10,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,408,1,5,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,409,2,12,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,410,1,10,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,411,2,2,1980,1,2
0,0,0,0,0,0,1,99,99,99,99,99,412,1,2,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,413,1,7,1980,1,1
1,99,99,99,99,99,99,99,99,99,99,99,414,2,7,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,415,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,416,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,417,2,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,418,1,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,419,1,2,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,420,1,3,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,421,1,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,422,1,1,1981,1,3
0,0,0,0,0,0,0,0,0,0,0,0,423,2,1,1984,1,3
0,0,0,0,0,0,0,0,0,0,0,0,424,2,6,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,425,2,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,426,2,12,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,427,1,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,428,2,11,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,429,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,430,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,431,2,10,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,432,1,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,433,2,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,434,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,435,2,6,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,436,2,2,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,437,2,7,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,438,1,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,439,2,5,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,440,1,8,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,441,1,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,442,2,3,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,443,1,6,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,444,2,2,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,445,1,1,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,446,1,2,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,447,2,9,1983,1,2
99,99,99,1,1,99,99,99,99,99,99,99,448,2,9,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,449,2,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,450,2,11,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,451,1,9,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,452,2,3,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,453,2,7,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,454,1,8,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,455,1,8,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,456,1,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,457,1,5,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,458,1,6,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,459,2,6,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,460,2,12,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,461,2,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,462,2,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,463,1,7,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,464,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,465,2,10,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,466,1,12,1983,1,2
0,0,0,1,99,99,99,99,99,99,99,99,467,2,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,468,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,469,2,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,470,2,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,471,1,7,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,472,2,1,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,473,2,3,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,474,2,7,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,475,1,3,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,476,1,7,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,477,2,5,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,478,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,479,2,8,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,480,2,7,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,481,1,5,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,482,1,7,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,483,1,2,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,484,2,8,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,485,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,486,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,487,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,488,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,489,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,490,1,11,1982,1,3
0,0,0,0,0,0,0,0,0,0,0,0,491,1,9,1984,1,3
0,0,0,0,0,0,0,0,0,0,0,0,492,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,493,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,494,2,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,495,1,12,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,496,1,7,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,497,2,4,1981,1,3
0,0,0,0,0,0,0,0,0,0,0,0,498,2,5,1980,1,4
0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,499,2,8,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,500,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,501,1,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,502,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,503,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,504,2,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,505,1,8,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,506,1,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,507,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,508,1,8,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,509,2,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,510,1,5,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,511,1,1,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,512,2,3,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,513,1,5,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,514,2,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,515,2,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,516,1,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,517,1,9,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,518,2,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,519,2,6,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,520,1,10,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,521,1,7,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,522,1,1,1983,1,2
0,0,0,1,99,99,99,99,99,99,99,1,523,2,5,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,524,1,8,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,525,1,4,1982,1,2
99,99,99,99,99,99,99,99,99,99,99,99,526,1,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,527,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,528,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,529,2,4,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,530,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,531,2,4,1980,1,2
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,532,2,1,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,533,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,534,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,535,2,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,536,1,12,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,537,1,2,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,538,2,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,539,1,6,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,540,2,2,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,541,2,2,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,542,2,2,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,543,1,10,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,544,1,2,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,545,1,8,1981,1,1
99,99,99,99,99,99,99,99,99,99,99,99,546,1,6,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,547,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,548,2,11,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,549,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,550,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,551,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,552,1,11,1981,1,4
0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,553,1,9,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,554,1,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,555,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,556,2,7,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,557,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,558,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,559,2,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,560,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,561,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,562,2,1,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,563,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,564,1,8,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,565,1,4,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,566,2,7,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,567,1,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,568,1,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,569,1,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,570,2,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,571,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,572,1,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,573,2,9,1981,1,2
0,0,0,0,2,99,99,99,99,99,99,99,574,2,1,1983,1,2
99,99,99,99,99,99,99,99,99,99,99,99,575,1,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,576,1,11,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,577,1,4,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,578,1,12,1982,1,4
0,0,0,0,2,99,99,99,99,99,99,99,579,2,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,580,1,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,581,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,582,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,583,2,11,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,584,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,585,2,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,586,1,1,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,587,2,1,1983,1,2
99,99,99,99,99,99,99,99,99,99,99,99,588,1,4,1983,1,4
99,99,99,1,99,99,99,99,99,99,99,99,589,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,590,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,591,2,12,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,592,2,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,593,2,5,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,594,2,2,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,595,2,9,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,596,2,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,597,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,598,1,4,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,599,2,9,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,600,1,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,601,2,5,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,602,2,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,603,1,5,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,604,2,3,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,605,2,2,1983,1,2
1,99,99,99,99,99,99,99,99,99,99,99,606,1,5,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,607,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,608,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,609,2,3,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,610,2,10,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,611,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,612,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,613,1,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,614,2,4,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,615,2,1,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,616,1,4,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,617,2,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,618,1,12,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,619,1,5,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,620,1,1,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,621,1,6,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,622,2,4,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,623,1,5,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,624,2,8,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,625,1,10,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,626,2,9,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,627,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,628,1,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,629,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,630,1,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,631,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,632,2,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,633,2,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,634,2,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,635,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,636,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,637,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,638,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,639,2,1,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,640,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,641,2,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,642,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,643,1,3,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,644,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,645,1,1,1983,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,646,1,10,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,647,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,648,1,1,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,649,1,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,650,2,5,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,651,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,652,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,653,1,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,654,2,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,655,2,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,656,1,11,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,657,1,3,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,658,2,10,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,659,1,8,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,660,2,7,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,661,1,11,1982,1,2
99,99,99,99,99,99,99,99,99,99,99,99,662,1,8,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,663,1,11,1982,1,2
0,0,0,0,0,1,99,99,99,99,99,99,664,1,6,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,665,1,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,666,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,667,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,668,2,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,669,1,2,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,670,1,2,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,671,1,12,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,672,2,1,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,673,1,11,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,674,2,8,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,675,2,1,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,676,2,9,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,677,2,1,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,678,1,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,679,2,6,1982,1,1
99,99,99,99,99,99,99,99,99,99,99,99,680,1,3,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,681,2,3,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,682,2,9,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,683,1,11,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,684,2,9,1984,1,1
99,99,99,99,99,99,99,99,99,99,99,99,685,1,1,1983,1,1
99,99,99,99,99,99,99,99,99,99,99,99,686,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,687,1,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,688,1,11,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,689,2,8,1983,1,2
99,99,99,99,99,99,99,99,99,99,99,99,690,1,7,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,691,1,6,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,692,1,9,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,693,2,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,694,1,10,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,695,1,4,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,696,1,9,1982,1,2
99,99,99,99,99,99,99,99,99,99,99,99,697,1,8,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,698,2,5,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,699,1,6,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,700,2,9,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,701,1,7,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,702,1,3,1982,1,1
99,99,99,99,99,99,99,99,99,99,99,99,703,2,11,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,704,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,705,2,8,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,706,1,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,707,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,708,2,4,1980,1,1
99,99,99,99,99,99,99,99,99,99,99,99,709,2,10,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,710,2,1,1982,1,1
99,99,99,99,99,99,99,99,99,99,99,99,711,1,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,712,1,8,1982,1,1
99,99,99,99,99,99,99,99,99,99,99,99,713,2,7,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,714,1,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,715,2,8,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,716,1,5,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,717,1,11,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,718,1,10,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,719,1,11,1981,1,1
0,0,0,0,0,0,0,0,0,0,0,0,720,1,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,721,2,10,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,722,1,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,723,1,5,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,724,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,725,2,9,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,726,1,8,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,727,2,2,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,728,2,5,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,729,1,3,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,730,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,731,1,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,732,2,7,1984,1,4
0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,733,2,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,734,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,735,2,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,736,2,4,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,737,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,738,1,1,1981,1,4
